target_date,season,game_id,game_date,pitcher_id,pitcher_name,team,game_team,opponent,is_home,decision,games_started,innings,outs_recorded,batters_faced,at_bats_against,pitches_thrown,strikes,strikeouts,walks,intentional_walks,hits,doubles_allowed,triples_allowed,home_runs,runs,earned_runs,hit_batters,wild_pitches,wins,losses,saves,holds,era,whip,strikeout_rate_bf,walk_rate_bf,k_minus_bb_rate,home_runs_per_9,hits_per_9,walks_per_9,strikeouts_per_9,fip_component
2026-07-20,2026,823634,2026-04-30,642547,Freddy Peralta,New York Mets,New York Mets,Washington Nationals,1,,1,6.0,18,25.0,22.0,90.0,56.0,6.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,3.52,1.1666666666666667,0.24,0.12,0.12,0.0,6.0,4.5,9.0,-0.5
2026-07-20,2026,823638,2026-04-24,642547,Freddy Peralta,New York Mets,New York Mets,Colorado Rockies,1,,1,5.2,17,27.0,24.0,95.0,67.0,8.0,3.0,0.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0,1,0,0,3.9,1.7647058823529411,0.2962962962962963,0.1111111111111111,0.18518518518518517,0.0,11.117647058823529,4.764705882352941,12.705882352941176,-1.2352941176470587
2026-07-20,2026,824694,2026-04-18,642547,Freddy Peralta,New York Mets,New York Mets,Chicago Cubs,0,,1,5.2,17,23.0,20.0,93.0,54.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0,1,0,0,4.05,0.8823529411764706,0.13043478260869565,0.08695652173913043,0.043478260869565216,1.588235294117647,4.764705882352941,3.176470588235294,4.764705882352941,2.8235294117647056
2026-07-20,2026,823642,2026-04-12,642547,Freddy Peralta,New York Mets,New York Mets,Athletics,1,,1,6.0,18,25.0,22.0,100.0,64.0,6.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,3.86,1.1666666666666667,0.24,0.12,0.12,1.5,6.0,4.5,9.0,1.6666666666666667
2026-07-20,2026,823648,2026-04-07,642547,Freddy Peralta,New York Mets,New York Mets,Arizona Diamondbacks,1,,1,4.2,14,22.0,17.0,101.0,62.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0,0,0,0,4.8,1.2857142857142856,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.0,5.785714285714286,5.785714285714286,9.642857142857142,0.42857142857142855
2026-07-20,2026,823078,2026-04-01,642547,Freddy Peralta,New York Mets,New York Mets,St. Louis Cardinals,0,,1,5.1,16,21.0,19.0,92.0,54.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,4.35,0.9375,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.0,5.0625,3.375,11.8125,-1.5
2026-07-20,2026,823649,2026-03-26,642547,Freddy Peralta,New York Mets,New York Mets,Pittsburgh Pirates,1,,1,5.0,15,21.0,21.0,80.0,53.0,7.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,1,0,0,0,7.2,1.2,0.3333333333333333,0.0,0.3333333333333333,3.6,10.8,0.0,12.6,2.4
2026-07-20,2026,824249,2026-07-11,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Detroit Tigers,0,,1,7.0,21,29.0,28.0,103.0,74.0,7.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1,0,0,0,2.62,1.5714285714285714,0.2413793103448276,0.034482758620689655,0.20689655172413796,1.2857142857142858,12.857142857142858,1.2857142857142858,9.0,0.2857142857142857
2026-07-20,2026,824089,2026-07-06,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Kansas City Royals,0,,1,3.1,10,21.0,20.0,83.0,53.0,1.0,1.0,0.0,12.0,2.0,0.0,3.0,9.0,9.0,0.0,0.0,0,1,0,0,2.62,3.9,0.047619047619047616,0.047619047619047616,0.0,8.1,32.4,2.6999999999999997,2.6999999999999997,12.0
2026-07-20,2026,823445,2026-06-30,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Pittsburgh Pirates,1,,1,7.0,21,26.0,24.0,92.0,66.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.0,0.7142857142857143,0.34615384615384615,0.07692307692307693,0.2692307692307692,0.0,3.857142857142857,2.5714285714285716,11.571428571428571,-1.7142857142857142
2026-07-20,2026,822717,2026-06-25,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Washington Nationals,0,,1,5.0,15,25.0,23.0,92.0,60.0,6.0,1.0,0.0,7.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0,0,0,0,2.13,1.6,0.24,0.04,0.19999999999999998,1.8,12.6,1.8,10.8,1.4
2026-07-20,2026,823447,2026-06-20,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,New York Mets,1,,1,6.0,18,24.0,23.0,91.0,61.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,1.8,1.0,0.20833333333333334,0.041666666666666664,0.16666666666666669,1.5,7.5,1.5,7.5,1.0
2026-07-20,2026,823777,2026-06-14,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Milwaukee Brewers,0,,1,5.2,17,25.0,24.0,98.0,63.0,3.0,1.0,0.0,8.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,0,1,0,0,1.82,1.588235294117647,0.12,0.04,0.07999999999999999,3.176470588235294,12.705882352941176,1.588235294117647,4.764705882352941,4.0588235294117645
2026-07-20,2026,822806,2026-06-08,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Toronto Blue Jays,0,,1,7.0,21,26.0,25.0,107.0,75.0,10.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1,0,0,0,1.54,0.7142857142857143,0.38461538461538464,0.038461538461538464,0.34615384615384615,1.2857142857142858,5.142857142857143,1.2857142857142858,12.857142857142858,-0.5714285714285714
2026-07-20,2026,823456,2026-06-03,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,San Diego Padres,1,,1,7.0,21,26.0,25.0,84.0,64.0,8.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,1.46,0.7142857142857143,0.3076923076923077,0.038461538461538464,0.2692307692307693,0.0,5.142857142857143,1.2857142857142858,10.285714285714286,-1.8571428571428572
2026-07-20,2026,823295,2026-05-27,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,San Diego Padres,0,,1,7.0,21,27.0,27.0,100.0,67.0,9.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.47,0.8571428571428571,0.3333333333333333,0.0,0.3333333333333333,0.0,7.714285714285714,0.0,11.571428571428571,-2.5714285714285716
2026-07-20,2026,823461,2026-05-22,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Cleveland Guardians,1,,1,8.0,24,28.0,26.0,96.0,60.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.62,0.75,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,4.5,2.25,6.75,-0.75
2026-07-20,2026,823382,2026-05-16,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Pittsburgh Pirates,0,,1,9.0,27,32.0,32.0,108.0,74.0,13.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.82,0.6666666666666666,0.40625,0.0,0.40625,0.0,6.0,0.0,13.0,-2.888888888888889
2026-07-20,2026,823463,2026-05-10,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Colorado Rockies,1,,1,7.0,21,27.0,27.0,103.0,72.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.11,0.8571428571428571,0.25925925925925924,0.0,0.25925925925925924,0.0,7.714285714285714,0.0,9.0,-2.0
2026-07-20,2026,823469,2026-05-05,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Athletics,1,,1,8.0,24,29.0,26.0,97.0,69.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,2.42,0.5,0.3448275862068966,0.034482758620689655,0.3103448275862069,0.0,3.375,1.125,11.25,-1.75
2026-07-20,2026,823472,2026-04-30,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,San Francisco Giants,1,,1,6.2,20,27.0,24.0,85.0,57.0,7.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,2.9,1.05,0.25925925925925924,0.1111111111111111,0.14814814814814814,0.0,5.3999999999999995,4.05,9.45,-0.75
2026-07-20,2026,824689,2026-04-23,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Chicago Cubs,0,,1,5.1,16,30.0,27.0,99.0,70.0,4.0,2.0,0.0,12.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,0,0,0,0,2.94,2.625,0.13333333333333333,0.06666666666666667,0.06666666666666667,3.375,20.25,3.375,6.75,4.5
2026-07-20,2026,823474,2026-04-18,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Atlanta Braves,1,,1,6.0,18,28.0,27.0,93.0,59.0,8.0,1.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0,1.59,1.5,0.2857142857142857,0.03571428571428571,0.25,0.0,12.0,1.5,12.0,-2.1666666666666665
2026-07-20,2026,823481,2026-04-13,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Chicago Cubs,1,,1,6.0,18,26.0,23.0,96.0,60.0,8.0,3.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1,0,0,0,2.01,1.5,0.3076923076923077,0.11538461538461539,0.19230769230769232,1.5,9.0,4.5,12.0,1.0
2026-07-20,2026,823235,2026-04-07,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,San Francisco Giants,0,,1,5.0,15,24.0,24.0,92.0,68.0,6.0,0.0,0.0,11.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0,1,0,0,1.65,2.2,0.25,0.0,0.25,0.0,19.8,0.0,10.8,-2.4
2026-07-20,2026,823483,2026-04-01,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Washington Nationals,1,,1,5.1,16,24.0,20.0,97.0,60.0,7.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.79,1.5,0.2916666666666667,0.16666666666666666,0.12500000000000003,0.0,6.75,6.75,11.8125,-0.375
2026-07-20,2026,823486,2026-03-26,650911,Cristopher Sánchez,Philadelphia Phillies,Philadelphia Phillies,Texas Rangers,1,,1,6.0,18,21.0,21.0,87.0,59.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.5,0.47619047619047616,0.0,0.47619047619047616,0.0,4.5,0.0,15.0,-3.3333333333333335
2026-07-20,2026,823202,2026-07-08,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,San Francisco Giants,0,,1,8.0,24,28.0,25.0,118.0,81.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.56,0.5,0.39285714285714285,0.10714285714285714,0.2857142857142857,0.0,1.125,3.375,12.375,-1.625
2026-07-20,2026,823120,2026-07-03,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Seattle Mariners,0,,1,7.0,21,24.0,23.0,102.0,70.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.79,0.5714285714285714,0.375,0.041666666666666664,0.3333333333333333,0.0,3.857142857142857,1.2857142857142858,11.571428571428571,-2.142857142857143
2026-07-20,2026,822794,2026-06-27,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Texas Rangers,1,,1,4.2,14,23.0,18.0,107.0,62.0,10.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0,1,0,0,3.02,1.9285714285714284,0.43478260869565216,0.21739130434782608,0.21739130434782608,0.0,7.7142857142857135,9.642857142857142,19.285714285714285,-1.0714285714285714
2026-07-20,2026,822800,2026-06-22,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Houston Astros,1,,1,5.2,17,23.0,19.0,110.0,67.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,2.75,1.2352941176470587,0.34782608695652173,0.17391304347826086,0.17391304347826086,0.0,4.764705882352941,6.352941176470588,12.705882352941176,-0.7058823529411764
2026-07-20,2026,824750,2026-06-16,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Boston Red Sox,0,,1,5.0,15,23.0,19.0,108.0,66.0,7.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.71,1.6,0.30434782608695654,0.17391304347826086,0.13043478260869568,0.0,7.2,7.2,12.6,-0.4
2026-07-20,2026,822805,2026-06-09,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Philadelphia Phillies,1,,1,6.0,18,22.0,21.0,93.0,61.0,11.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,2.91,0.6666666666666666,0.5,0.045454545454545456,0.45454545454545453,0.0,4.5,1.5,16.5,-3.1666666666666665
2026-07-20,2026,822813,2026-05-24,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Pittsburgh Pirates,1,,1,4.2,14,19.0,18.0,76.0,50.0,8.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0,1,0,0,3.05,1.0714285714285714,0.42105263157894735,0.05263157894736842,0.3684210526315789,3.8571428571428568,7.7142857142857135,1.9285714285714284,15.428571428571427,2.7857142857142856
2026-07-20,2026,823548,2026-05-19,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,New York Yankees,0,,1,5.0,15,22.0,18.0,100.0,57.0,9.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0,1,0,0,2.98,1.6,0.4090909090909091,0.18181818181818182,0.2272727272727273,3.6,7.2,7.2,16.2,4.0
2026-07-20,2026,822815,2026-05-13,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Tampa Bay Rays,1,,1,7.0,21,26.0,22.0,99.0,61.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,2.41,0.8571428571428571,0.34615384615384615,0.11538461538461539,0.23076923076923075,0.0,3.857142857142857,3.857142857142857,11.571428571428571,-0.8571428571428571
2026-07-20,2026,822822,2026-05-08,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Los Angeles Angels,1,,1,7.0,21,25.0,25.0,97.0,66.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.58,0.7142857142857143,0.4,0.0,0.4,0.0,6.428571428571429,0.0,12.857142857142858,-2.857142857142857
2026-07-20,2026,823715,2026-05-02,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Minnesota Twins,0,,1,7.0,21,28.0,27.0,106.0,66.0,7.0,1.0,0.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,1,0,0,0,3.05,1.1428571428571428,0.25,0.03571428571428571,0.2142857142857143,1.2857142857142858,9.0,1.2857142857142858,9.0,0.2857142857142857
2026-07-20,2026,822825,2026-04-27,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Boston Red Sox,1,,1,5.2,17,27.0,23.0,107.0,65.0,5.0,3.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0,1,0,0,2.87,1.7647058823529411,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.0,11.117647058823529,4.764705882352941,7.941176470588235,0.3529411764705882
2026-07-20,2026,824046,2026-04-20,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Los Angeles Angels,0,,1,5.0,15,22.0,19.0,110.0,69.0,12.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1,0,0,0,2.1,1.4,0.5454545454545454,0.09090909090909091,0.4545454545454545,0.0,9.0,3.6,21.6,-3.6
2026-07-20,2026,823803,2026-04-15,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Milwaukee Brewers,0,,1,6.0,18,22.0,19.0,106.0,63.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.74,0.8333333333333334,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,3.0,4.5,9.0,-0.5
2026-07-20,2026,822833,2026-04-08,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Los Angeles Dodgers,1,,1,5.0,15,23.0,18.0,96.0,57.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0,0,0,0,2.45,1.6,0.34782608695652173,0.17391304347826086,0.17391304347826086,0.0,7.2,7.2,14.4,-0.2
2026-07-20,2026,824621,2026-04-03,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Chicago White Sox,0,,1,4.1,13,22.0,19.0,93.0,51.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,2.79,1.8461538461538463,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,10.384615384615385,6.230769230769231,12.461538461538462,-0.6923076923076924
2026-07-20,2026,822838,2026-03-28,656302,Dylan Cease,Toronto Blue Jays,Toronto Blue Jays,Athletics,1,,1,5.1,16,22.0,20.0,90.0,61.0,12.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1.69,0.9375,0.5454545454545454,0.09090909090909091,0.4545454545454545,0.0,5.0625,3.375,20.25,-3.375
2026-07-20,2026,824252,2026-07-10,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Philadelphia Phillies,1,,1,6.0,18,24.0,20.0,86.0,54.0,6.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1,0,0,0,4.48,0.8333333333333334,0.25,0.125,0.125,1.5,3.0,4.5,9.0,2.1666666666666665
2026-07-20,2026,822882,2026-07-04,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Texas Rangers,0,,1,5.2,17,21.0,20.0,88.0,60.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,4.6,0.5294117647058824,0.23809523809523808,0.0,0.23809523809523808,0.0,4.764705882352941,0.0,7.941176470588235,-1.2352941176470587
2026-07-20,2026,824256,2026-06-28,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Houston Astros,1,,1,5.0,15,20.0,17.0,94.0,57.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.97,1.0,0.45,0.15,0.30000000000000004,0.0,3.6,5.4,16.2,-1.8
2026-07-20,2026,824425,2026-06-12,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Cleveland Guardians,0,,1,3.0,9,13.0,12.0,63.0,39.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0,1,0,0,5.35,1.3333333333333333,0.07692307692307693,0.07692307692307693,0.0,0.0,9.0,3.0,3.0,0.3333333333333333
2026-07-20,2026,824268,2026-06-07,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Seattle Mariners,1,,1,5.0,15,22.0,21.0,87.0,54.0,7.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0,0,0,0,5.31,1.4,0.3181818181818182,0.045454545454545456,0.2727272727272727,0.0,10.8,1.8,12.6,-2.2
2026-07-20,2026,822971,2026-06-02,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Tampa Bay Rays,0,,1,5.0,15,22.0,20.0,94.0,56.0,6.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5.31,1.4,0.2727272727272727,0.09090909090909091,0.1818181818181818,0.0,9.0,3.6,10.8,-1.2
2026-07-20,2026,824272,2026-05-28,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Los Angeles Angels,1,,1,5.2,17,24.0,22.0,91.0,58.0,9.0,1.0,1.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0,1,0,0,5.81,1.2352941176470587,0.375,0.041666666666666664,0.3333333333333333,0.0,9.529411764705882,1.588235294117647,14.294117647058822,-3.176470588235294
2026-07-20,2026,824842,2026-05-22,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Baltimore Orioles,0,,1,3.1,10,19.0,19.0,78.0,54.0,7.0,0.0,0.0,8.0,2.0,0.0,2.0,6.0,3.0,0.0,0.0,0,1,0,0,5.94,2.4,0.3684210526315789,0.0,0.3684210526315789,5.3999999999999995,21.599999999999998,0.0,18.9,3.5999999999999996
2026-07-20,2026,824279,2026-05-17,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Toronto Blue Jays,1,,1,6.0,18,24.0,23.0,90.0,62.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0,1,0,0,5.77,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,1.5,7.5,0.0,6.0,0.8333333333333334
2026-07-20,2026,823632,2026-05-12,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,New York Mets,0,,1,3.2,11,20.0,17.0,97.0,59.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0,1,0,0,5.73,2.4545454545454546,0.1,0.15,-0.04999999999999999,0.0,14.727272727272728,7.363636363636364,4.909090909090909,1.3636363636363638
2026-07-20,2026,824282,2026-05-06,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Boston Red Sox,1,,1,5.0,15,21.0,18.0,96.0,67.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0,1,0,0,5.56,0.8,0.47619047619047616,0.047619047619047616,0.42857142857142855,0.0,5.4,1.8,18.0,-2.8
2026-07-20,2026,824287,2026-05-01,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Texas Rangers,1,,1,3.2,11,19.0,15.0,91.0,55.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0,0,0,0,5.9,2.181818181818182,0.21052631578947367,0.15789473684210525,0.05263157894736842,2.4545454545454546,12.272727272727273,7.363636363636364,9.818181818181818,3.8181818181818183
2026-07-20,2026,824527,2026-04-25,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Cincinnati Reds,0,,1,2.0,6,14.0,10.0,68.0,41.0,4.0,2.0,0.0,5.0,1.0,0.0,3.0,6.0,6.0,1.0,0.0,0,1,0,0,5.33,3.5,0.2857142857142857,0.14285714285714285,0.14285714285714285,13.5,22.5,9.0,18.0,20.0
2026-07-20,2026,824776,2026-04-20,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Boston Red Sox,0,,1,3.1,10,20.0,14.0,73.0,41.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,3.47,2.6999999999999997,0.15,0.3,-0.15,0.0,8.1,16.2,8.1,3.5999999999999996
2026-07-20,2026,824291,2026-04-15,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Kansas City Royals,1,,1,6.0,18,22.0,19.0,97.0,53.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,4.05,0.8333333333333334,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.0,3.0,4.5,10.5,-0.8333333333333334
2026-07-20,2026,823724,2026-04-09,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,Minnesota Twins,0,,1,5.2,17,23.0,20.0,89.0,50.0,6.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,5.14,1.4117647058823528,0.2608695652173913,0.13043478260869565,0.13043478260869565,1.588235294117647,7.941176470588235,4.764705882352941,9.529411764705882,1.7647058823529411
2026-07-20,2026,824295,2026-04-04,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,St. Louis Cardinals,1,,1,4.0,12,22.0,14.0,86.0,47.0,6.0,4.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,3.0,0.0,0,0,0,0,7.56,1.75,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.0,6.75,9.0,13.5,2.25
2026-07-20,2026,823323,2026-03-28,656427,Jack Flaherty,Detroit Tigers,Detroit Tigers,San Diego Padres,0,,1,4.1,13,21.0,17.0,89.0,49.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0,1,0,0,4.15,1.8461538461538463,0.09523809523809523,0.19047619047619047,-0.09523809523809523,0.0,8.307692307692308,8.307692307692308,4.153846153846154,1.8461538461538463
2026-07-20,2026,823682,2026-07-11,657746,Joe Ryan,Minnesota Twins,Minnesota Twins,Los Angeles Angels,1,,1,6.0,18,26.0,24.0,94.0,61.0,6.0,2.0,0.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,2.85,1.3333333333333333,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,9.0,3.0,9.0,-1.0
2026-07-20,2026,823525,2026-07-05,657746,Joe Ryan,Minnesota Twins,Minnesota Twins,New York Yankees,0,,1,7.0,21,24.0,23.0,106.0,73.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.85,0.5714285714285714,0.375,0.041666666666666664,0.3333333333333333,0.0,3.857142857142857,1.2857142857142858,11.571428571428571,-2.142857142857143
2026-07-20,2026,824175,2026-06-30,657746,Joe Ryan,Minnesota Twins,Minnesota Twins,Houston Astros,0,,1,4.0,12,21.0,18.0,91.0,57.0,5.0,3.0,0.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0,1,0,0,3.05,2.0,0.23809523809523808,0.14285714285714285,0.09523809523809523,2.25,11.25,6.75,11.25,3.0
2026-07-20,2026,823691,2026-06-24,657746,Joe Ryan,Minnesota Twins,Minnesota Twins,Los Angeles Dodgers,1,,1,6.0,18,27.0,25.0,98.0,64.0,9.0,1.0,0.0,8.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0,1,0,0,3.18,1.5,0.3333333333333333,0.037037037037037035,0.2962962962962963,1.5,12.0,1.5,13.5,-0.3333333333333333
2026-07-20,2026,822889,2026-06-18,657746,Joe Ryan,Minnesota Twins,Minnesota Twins,Texas Rangers,0,,1,5.0,15,20.0,18.0,97.0,67.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.99,1.0,0.35,0.1,0.24999999999999997,0.0,5.4,3.6,12.6,-1.6
